Step,A2C_1,A2C_2,A2C_3,A2C_4,A2C_5,A2C_6,A2C_7,A2C_8,A2C_9,A2C_10,A2C_11,A2C_12,A2C_13,A2C_14,A2C_15,A2C_16,A2C_17,A2C_18,A2C_19,A2C_20
44000,74.44000244140625,165.16000366210938,76.29000091552734,174.35000610351562,186.33999633789065,183.05999755859372,163.72999572753906,168.8300018310547,74.52999877929688,176.6199951171875,160.10000610351562,159.58999633789062,70.77999877929688,73.62999725341797,175.47000122070312,77.87999725341797,184.7400054931641,78.0,176.63999938964844,184.7700042724609
48000,76.52999877929688,166.11000061035156,77.5,192.44000244140625,189.97000122070312,185.47999572753903,174.83999633789062,171.72999572753906,78.0,185.6100006103516,167.97999572753906,178.3800048828125,74.75,75.86000061035156,182.9900054931641,75.77999877929688,187.41000366210935,76.51000213623047,174.85000610351562,187.69000244140625
52000,75.87999725341797,172.77000427246094,75.83000183105469,199.5800018310547,205.75999450683597,188.16000366210935,192.9199981689453,188.5800018310547,75.30000305175781,195.02999877929688,169.25,193.47000122070312,75.9800033569336,76.08999633789062,184.3699951171875,77.25,193.25999450683597,77.25,180.25999450683597,197.2899932861328
56000,76.01000213623047,178.8800048828125,76.54000091552734,205.9499969482422,211.7400054931641,189.5,202.6100006103516,205.8500061035156,113.8000030517578,204.69000244140625,180.1999969482422,207.57000732421875,78.0,78.0,193.75,75.80999755859375,196.4199981689453,78.0,185.75999450683597,216.16000366210935
60000,76.4800033569336,186.9199981689453,78.0,209.16000366210935,224.72999572753903,190.8000030517578,200.97000122070312,211.66000366210935,147.05999755859375,212.05999755859372,183.02999877929688,207.77999877929688,74.95999908447266,77.27999877929688,197.3000030517578,76.70999908447266,205.16000366210935,77.58000183105469,187.3500061035156,219.8000030517578
64000,76.05999755859375,187.3699951171875,76.55000305175781,211.6699981689453,230.16000366210935,197.72000122070312,201.08999633789065,223.57000732421875,183.47000122070312,218.2100067138672,183.6699981689453,210.0,78.0,75.91000366210938,206.00999450683597,77.5,208.8699951171875,78.0,185.97000122070312,224.5399932861328
68000,76.70999908447266,191.25999450683597,78.0,214.13999938964844,230.7899932861328,203.0399932861328,205.4600067138672,227.7899932861328,206.75999450683597,222.33999633789065,183.3600006103516,207.92999267578125,78.0,78.0,211.3999938964844,78.0,212.0399932861328,78.0,183.3800048828125,227.00999450683597
72000,77.43000030517578,192.25,78.0,220.3300018310547,224.1699981689453,207.5200042724609,207.92999267578125,227.5800018310547,221.1100006103516,226.3000030517578,185.82000732421875,208.0,77.27999877929688,78.0,218.58999633789065,77.25,216.8000030517578,76.66000366210938,190.0,222.1999969482422
76000,76.9000015258789,195.1699981689453,77.43000030517578,219.00999450683597,218.7100067138672,213.6300048828125,208.4499969482422,227.63999938964844,224.08999633789065,226.66000366210935,188.3300018310547,205.72000122070312,78.0,77.31999969482422,223.1300048828125,77.2300033569336,222.72999572753903,77.2300033569336,187.19000244140625,224.72000122070312
80000,77.2300033569336,196.57000732421875,78.0,219.5800018310547,218.6499938964844,218.25,210.0,225.7400054931641,220.83999633789065,226.3800048828125,188.30999755859372,207.9600067138672,77.87999725341797,78.0,223.4499969482422,78.0,221.82000732421875,78.0,189.44000244140625,229.52999877929688
