Step,A2C_1,A2C_2,A2C_3,A2C_4,A2C_5,A2C_6,A2C_7,A2C_8,A2C_9,A2C_10,A2C_11,A2C_12,A2C_13,A2C_14,A2C_15,A2C_16,A2C_17,A2C_18,A2C_19,A2C_20
4000,8.140000343322754,7.429999828338623,5.480000019073486,7.670000076293945,6.059999942779541,5.460000038146973,9.4399995803833,7.46999979019165,7.579999923706055,6.699999809265137,7.320000171661377,7.130000114440918,6.079999923706055,3.5199999809265137,7.090000152587891,9.0600004196167,6.039999961853027,6.309999942779541,8.0,4.940000057220459
8000,9.979999542236328,10.0,6.550000190734863,8.680000305175781,7.519999980926514,7.380000114440918,9.6899995803833,8.489999771118164,10.960000038146973,7.920000076293945,10.220000267028809,7.380000114440918,8.569999694824219,4.230000019073486,8.380000114440918,10.079999923706056,6.449999809265137,7.590000152587891,10.06999969482422,5.849999904632568
12000,10.619999885559082,10.300000190734863,8.819999694824219,9.960000038146973,9.029999732971191,7.170000076293945,10.529999732971191,9.5,9.90999984741211,7.989999771118164,9.970000267028809,9.149999618530272,7.489999771118164,6.269999980926514,9.449999809265137,10.270000457763672,6.239999771118164,9.09000015258789,9.93000030517578,6.239999771118164
16000,9.9399995803833,10.239999771118164,8.479999542236328,13.829999923706056,10.25,7.75,9.539999961853027,10.81999969482422,8.800000190734863,8.050000190734863,10.399999618530272,9.460000038146973,8.369999885559082,7.28000020980835,8.40999984741211,11.729999542236328,6.090000152587891,8.420000076293945,9.5,6.269999980926514
20000,10.949999809265137,10.279999732971191,8.960000038146973,13.449999809265137,11.15999984741211,8.489999771118164,10.8100004196167,10.0,9.619999885559082,8.0,9.739999771118164,10.770000457763672,8.039999961853027,9.619999885559082,8.40999984741211,11.079999923706056,7.610000133514404,8.359999656677246,10.0600004196167,6.579999923706055
24000,9.600000381469728,9.779999732971191,8.510000228881836,13.31999969482422,10.3100004196167,8.489999771118164,9.550000190734863,10.239999771118164,10.600000381469728,7.809999942779541,8.9399995803833,10.350000381469728,11.170000076293944,12.350000381469728,8.289999961853027,12.0600004196167,7.639999866485596,10.90999984741211,9.75,6.840000152587891
28000,10.170000076293944,9.59000015258789,8.319999694824219,13.010000228881836,9.779999732971191,8.489999771118164,10.239999771118164,10.630000114440918,10.479999542236328,8.100000381469727,9.84000015258789,10.770000457763672,10.050000190734863,14.109999656677246,10.199999809265137,11.5,7.769999980926514,10.050000190734863,9.470000267028809,7.130000114440918
32000,9.699999809265137,10.369999885559082,8.529999732971191,14.149999618530272,10.5,7.880000114440918,10.199999809265137,10.369999885559082,9.5600004196167,8.350000381469727,9.619999885559082,9.770000457763672,10.40999984741211,14.81999969482422,10.34000015258789,12.199999809265137,9.109999656677246,10.850000381469728,8.770000457763672,6.96999979019165
36000,11.460000038146973,10.199999809265137,9.359999656677246,14.369999885559082,10.68000030517578,7.489999771118164,10.100000381469728,9.899999618530272,9.149999618530272,8.119999885559082,10.25,10.68000030517578,10.31999969482422,14.720000267028809,11.3100004196167,11.220000267028809,7.670000076293945,11.3100004196167,8.989999771118164,7.260000228881836
40000,10.609999656677246,9.880000114440918,9.510000228881836,14.670000076293944,10.229999542236328,7.409999847412109,9.920000076293944,9.289999961853027,9.25,8.149999618530273,10.079999923706056,10.630000114440918,10.18000030517578,14.699999809265137,10.760000228881836,11.640000343322754,9.100000381469728,10.34000015258789,9.5600004196167,7.179999828338623
