Step,A2C_1,A2C_2,A2C_3,A2C_4,A2C_5,A2C_6,A2C_7,A2C_8,A2C_9,A2C_10,A2C_11,A2C_12,A2C_13,A2C_14,A2C_15,A2C_16,A2C_17,A2C_18,A2C_19,A2C_20
44000,12.93000030517578,12.65999984741211,13.289999961853027,12.210000038146973,12.649999618530272,15.0,14.770000457763672,15.0,14.720000267028809,12.93000030517578,15.0,14.949999809265137,15.0,15.0,15.0,15.0,15.0,14.880000114440918,15.0,15.0
48000,12.93000030517578,12.84000015258789,13.470000267028809,11.9399995803833,12.25,15.0,15.0,15.0,14.770000457763672,12.56999969482422,14.770000457763672,14.90999984741211,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
52000,12.65999984741211,12.210000038146973,13.109999656677246,12.56999969482422,13.199999809265137,15.0,15.0,14.90999984741211,15.0,12.56999969482422,14.5,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.789999961853027
56000,12.119999885559082,12.970000267028809,12.390000343322754,12.119999885559082,12.609999656677246,15.0,15.0,15.0,15.0,12.56999969482422,15.0,14.770000457763672,15.0,15.0,14.949999809265137,15.0,15.0,15.0,15.0,15.0
60000,12.789999961853027,12.75,12.84000015258789,12.390000343322754,13.109999656677246,14.859999656677246,14.81999969482422,15.0,14.90999984741211,11.890000343322754,15.0,15.0,14.770000457763672,15.0,15.0,15.0,15.0,15.0,15.0,15.0
64000,13.020000457763672,13.199999809265137,12.390000343322754,12.119999885559082,13.020000457763672,15.0,15.0,15.0,15.0,12.390000343322754,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
68000,12.56999969482422,13.289999961853027,11.760000228881836,13.739999771118164,12.84000015258789,15.0,14.770000457763672,15.0,15.0,12.75,14.449999809265137,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.90999984741211,15.0
72000,12.56999969482422,12.84000015258789,11.9399995803833,13.109999656677246,12.84000015258789,15.0,15.0,15.0,15.0,12.93000030517578,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
76000,12.390000343322754,12.75,13.199999809265137,12.84000015258789,12.300000190734863,14.770000457763672,15.0,15.0,15.0,13.199999809265137,14.90999984741211,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
80000,12.93000030517578,12.75,13.109999656677246,12.93000030517578,13.289999961853027,15.0,15.0,15.0,15.0,12.65999984741211,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.859999656677246,15.0
84000,12.84000015258789,12.56999969482422,12.65999984741211,12.390000343322754,12.84000015258789,15.0,14.529999732971191,15.0,15.0,12.75,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
88000,13.199999809265137,13.020000457763672,12.93000030517578,13.020000457763672,13.109999656677246,15.0,15.0,15.0,15.0,12.65999984741211,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
92000,12.84000015258789,12.390000343322754,12.84000015258789,12.65999984741211,12.56999969482422,15.0,15.0,15.0,15.0,12.300000190734863,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.770000457763672,15.0,15.0
96000,12.84000015258789,12.65999984741211,12.390000343322754,12.93000030517578,12.84000015258789,15.0,15.0,15.0,15.0,12.93000030517578,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
100000,12.75,13.199999809265137,12.56999969482422,12.210000038146973,13.199999809265137,15.0,14.539999961853027,15.0,15.0,12.65999984741211,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
104000,12.390000343322754,13.380000114440918,12.520000457763672,12.65999984741211,13.109999656677246,15.0,14.06999969482422,15.0,15.0,13.109999656677246,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
108000,12.93000030517578,13.470000267028809,12.34000015258789,12.56999969482422,12.56999969482422,15.0,15.0,15.0,14.770000457763672,13.020000457763672,15.0,14.90999984741211,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
112000,12.93000030517578,13.199999809265137,13.020000457763672,13.020000457763672,12.93000030517578,15.0,15.0,15.0,15.0,12.84000015258789,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
116000,11.399999618530272,12.56999969482422,12.84000015258789,12.84000015258789,12.93000030517578,15.0,14.770000457763672,15.0,15.0,12.34000015258789,15.0,15.0,14.90999984741211,15.0,15.0,15.0,15.0,15.0,15.0,15.0
120000,12.210000038146973,12.479999542236328,13.199999809265137,13.020000457763672,13.109999656677246,15.0,15.0,15.0,15.0,13.199999809265137,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
124000,12.56999969482422,12.93000030517578,11.9399995803833,13.199999809265137,12.479999542236328,14.949999809265137,15.0,15.0,15.0,13.199999809265137,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.789999961853027,15.0
128000,12.300000190734863,12.84000015258789,14.770000457763672,12.56999969482422,12.479999542236328,15.0,15.0,15.0,15.0,12.880000114440918,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
132000,12.300000190734863,11.979999542236328,14.630000114440918,12.65999984741211,12.75,15.0,15.0,15.0,15.0,12.630000114440918,14.449999809265137,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
136000,12.300000190734863,12.93000030517578,15.0,12.390000343322754,12.65999984741211,15.0,15.0,15.0,15.0,12.65999984741211,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
140000,12.34000015258789,12.84000015258789,15.0,13.289999961853027,12.65999984741211,15.0,15.0,15.0,15.0,13.109999656677246,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
144000,12.65999984741211,12.84000015258789,14.68000030517578,12.390000343322754,13.020000457763672,15.0,15.0,15.0,15.0,12.479999542236328,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
148000,13.109999656677246,12.479999542236328,14.90999984741211,13.109999656677246,13.109999656677246,15.0,15.0,15.0,15.0,12.210000038146973,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
