Step,A2C_1,A2C_2,A2C_3,A2C_4,A2C_5,A2C_6,A2C_7,A2C_8,A2C_9,A2C_10,A2C_11,A2C_12,A2C_13,A2C_14,A2C_15,A2C_16,A2C_17,A2C_18,A2C_19,A2C_20
4000,6.480000019073486,6.579999923706055,4.96999979019165,6.440000057220459,7.150000095367432,6.940000057220459,7.28000020980835,6.090000152587891,5.809999942779541,6.010000228881836,6.840000152587891,7.25,6.860000133514404,7.269999980926514,6.380000114440918,5.46999979019165,5.699999809265137,6.150000095367432,5.849999904632568,5.309999942779541
8000,6.28000020980835,7.909999847412109,7.619999885559082,7.559999942779541,10.25,9.470000267028809,9.5,7.210000038146973,7.489999771118164,6.96999979019165,9.6899995803833,9.529999732971191,10.1899995803833,6.699999809265137,7.579999923706055,6.389999866485596,7.929999828338623,7.940000057220459,7.28000020980835,6.519999980926514
12000,7.900000095367432,8.0600004196167,8.800000190734863,9.0600004196167,9.68000030517578,10.15999984741211,10.710000038146973,7.539999961853027,8.300000190734863,9.1899995803833,9.619999885559082,11.949999809265137,10.220000267028809,7.78000020980835,8.979999542236328,7.289999961853027,8.930000305175781,8.920000076293945,7.739999771118164,8.140000343322754
16000,8.069999694824219,9.239999771118164,11.270000457763672,11.289999961853027,10.729999542236328,10.229999542236328,10.949999809265137,8.4399995803833,8.779999732971191,9.279999732971191,9.9399995803833,11.539999961853027,10.4399995803833,8.390000343322754,9.739999771118164,8.300000190734863,9.329999923706056,9.949999809265137,9.949999809265137,8.699999809265137
20000,8.760000228881836,9.4399995803833,12.760000228881836,12.119999885559082,9.350000381469728,10.850000381469728,9.670000076293944,9.420000076293944,9.649999618530272,8.130000114440918,10.399999618530272,13.479999542236328,10.4399995803833,10.329999923706056,10.270000457763672,8.84000015258789,8.880000114440918,9.390000343322754,9.729999542236328,9.289999961853027
24000,8.949999809265137,9.670000076293944,13.010000228881836,13.0600004196167,10.81999969482422,10.029999732971191,9.829999923706056,8.529999732971191,9.59000015258789,8.850000381469727,11.18000030517578,15.0,9.40999984741211,10.65999984741211,10.5600004196167,8.430000305175781,9.140000343322754,9.039999961853027,11.06999969482422,8.520000457763672
28000,9.720000267028809,10.710000038146973,13.920000076293944,12.489999771118164,9.859999656677246,9.5600004196167,9.649999618530272,9.100000381469728,8.899999618530273,8.899999618530273,9.960000038146973,15.0,9.850000381469728,9.40999984741211,10.359999656677246,9.550000190734863,9.079999923706056,9.449999809265137,10.3100004196167,9.510000228881836
32000,9.020000457763672,10.899999618530272,14.449999809265137,13.960000038146973,10.81999969482422,10.739999771118164,10.300000190734863,9.229999542236328,9.34000015258789,9.3100004196167,10.050000190734863,14.880000114440918,9.960000038146973,11.220000267028809,10.40999984741211,9.06999969482422,8.640000343322754,10.9399995803833,10.119999885559082,8.779999732971191
36000,8.8100004196167,10.029999732971191,14.770000457763672,14.239999771118164,10.010000228881836,10.579999923706056,9.6899995803833,9.859999656677246,9.43000030517578,8.84000015258789,10.640000343322754,15.0,11.649999618530272,10.449999809265137,11.609999656677246,9.5600004196167,9.40999984741211,9.899999618530272,10.8100004196167,9.760000228881836
40000,8.630000114440918,9.90999984741211,14.539999961853027,14.3100004196167,10.479999542236328,10.6899995803833,10.609999656677246,10.59000015258789,8.579999923706055,9.210000038146973,9.609999656677246,15.0,10.899999618530272,10.770000457763672,11.020000457763672,8.229999542236328,9.649999618530272,10.40999984741211,11.170000076293944,9.4399995803833
